PERMNO,date,DCLRDT,PAYDT,RCRDDT,DISTCD,DIVAMT,PRC,VOL,RET,vwretd
10401,19920604,,,,,,41.625,865900,0,-0.002888
10401,19920605,,,,,,42.125,1008500,0.012012,-0.000669
10401,19920608,,,,,,42.625,1226700,0.011869,-0.001225
10401,19920609,,,,,,42.5,1006700,-0.002933,-0.008092
10401,19920610,,,,,,42.75,1125400,0.005882,-0.00702
10401,19920611,,,,,,42.875,964100,0.002924,0.002347
10401,19920612,,,,,,43.375,1001500,0.011662,0.002516
10401,19920615,,,,,,43.125,1031900,-0.005764,-0.000189
10401,19920616,,,,,,42.5,879400,-0.014493,-0.004509
10401,19920617,,,,,,42.625,2563300,0.002941,-0.015123
10401,19920618,,,,,,41.5,2016800,-0.026393,-0.004253
10401,19920619,,,,,,42.25,3219400,0.018072,0.006212
10401,19920622,,,,,,42,1070600,-0.005917,-0.002611
10401,19920623,,,,,,42.5,7154500,0.011905,0.002994
10401,19920624,19920617,19920801,19920630,1232,0.33,41.75,1273700,-0.009882,-0.001137
10401,19920625,,,,,,41.5,1360400,-0.005988,-0.001575
10401,19920626,,,,,,41.875,699500,0.009036,0.000723
10401,19920629,,,,,,42.75,1193100,0.020896,0.013168
10401,19920630,,,,,,43,1461500,0.005848,0.00163
10401,19920701,,,,,,43.75,1777400,0.017442,0.010085
10401,19920702,,,,,,43.875,1770900,0.002857,-0.002419
10401,19920706,,,,,,44.25,1337600,0.008547,0.004066
10401,19920707,,,,,,43.75,1935200,-0.011299,-0.009928
10401,19920708,,,,,,43.875,1486300,0.002857,0.001544
10401,19920709,,,,,,44,1193900,0.002849,0.009397
10401,19920710,,,,,,43.625,1011300,-0.008523,0.002065
10401,19920713,,,,,,43.75,933200,0.002865,0.001621
10401,19920714,,,,,,44.125,1013800,0.008571,0.006365
10401,19920715,,,,,,44.125,1219100,0,-0.000692
10401,19920716,,,,,,44.875,1552000,0.016997,0.000977
10401,19920717,,,,,,44.5,2130900,-0.008357,-0.004957
10401,19920720,,,,,,44.375,1243100,-0.002809,-0.004796
10401,19920721,,,,,,44.125,721000,-0.005634,0.001226
10401,19920722,,,,,,43.25,1703400,-0.01983,-0.006405
10401,19920723,,,,,,43.375,832700,0.00289,0.00242
10401,19920724,,,,,,43,588300,-0.008646,-0.000374
10401,19920727,,,,,,43,543000,0,0.00046
10401,19920728,,,,,,43.875,1088900,0.020349,0.012868
10401,19920729,,,,,,44,1566600,0.002849,0.010273
10401,19920730,,,,,,43.875,1232400,-0.002841,0.003703
10401,19920731,,,,,,43.875,637100,0,0.00184
10401,19920803,,,,,,43.875,705600,0,0.002296
10401,19920804,,,,,,43.875,886100,0,-0.000991
10401,19920805,,,,,,43.375,791900,-0.011396,-0.004968
10401,19920806,,,,,,43.875,836500,0.011527,-0.003484
10401,19920807,,,,,,43.625,1161900,-0.005698,-0.002138
10401,19920810,,,,,,43.375,733300,-0.005731,0.000168
10401,19920811,,,,,,43.5,842600,0.002882,-0.001202
10401,19920812,,,,,,43.375,607700,-0.002874,-0.003152
10401,19920813,,,,,,43.25,795300,-0.002882,0.000398
10401,19920814,,,,,,43.375,864700,0.00289,0.004852
10401,19920817,,,,,,43.625,677100,0.005764,0.001964
10401,19920818,,,,,,43.25,1232700,-0.008596,0.000837
10401,19920819,,,,,,43.25,1282300,0,-0.006133
10401,19920820,,,,,,43,997900,-0.00578,-0.000376
10401,19920821,,,,,,42.75,1881900,-0.005814,-0.007051
10401,19920824,,,,,,42.25,743500,-0.011696,-0.010951
10401,19920825,,,,,,42.5,976500,0.005917,0.000546
10401,19920826,,,,,,42.5,779900,0,0.004814
10401,19920827,,,,,,42.125,1066200,-0.008824,0.002197
10401,19920828,,,,,,42.25,764400,0.002967,0.002434
10401,19920831,,,,,,42.25,825900,0,-0.001002
10401,19920901,,,,,,42.25,1135000,0,0.004349
10401,19920902,,,,,,42.5,1289600,0.005917,0.005338
10401,19920903,,,,,,42.5,1198200,0,0.001435
10401,19920904,,,,,,42.375,588200,-0.002941,-0.001881
10401,19920908,,,,,,42.125,805400,-0.0059,-0.005564
10401,19920909,,,,,,42.625,1214800,0.011869,0.003931
10401,19920910,,,,,,43.625,1415800,0.02346,0.008037
10401,19920911,,,,,,43.75,673700,0.002865,0.000205
10401,19920914,,,,,,45.25,3102500,0.034286,0.013743
10401,19920915,,,,,,44.625,2020500,-0.013812,-0.010773
10401,19920916,,,,,,44.125,1507700,-0.011204,-0.000823
10401,19920917,,,,,,43.5,1355900,-0.014164,0.000305
10401,19920918,,,,,,44,2415000,0.011494,0.005143
10401,19920921,,,,,,44.375,1196500,0.008523,-0.001371
10401,19920922,,,,,,43.75,973000,-0.014085,-0.010043
10401,19920923,,,,,,44.375,877000,0.014286,-0.000416
10401,19920924,19920915,19921102,19920930,1232,0.33,43.75,7336500,-0.006648,0.003435
10401,19920925,,,,,,43.5,1060800,-0.005714,-0.010147
10401,19920928,,,,,,43.75,1029800,0.005747,0.002974
10401,19920929,,,,,,43.5,872500,-0.005714,0.000966
10401,19920930,,,,,,43.625,864000,0.002874,0.003642
10401,19921001,,,,,,43,1034400,-0.014327,-0.004258
10401,19921002,,,,,,42.25,1017700,-0.017442,-0.012346
10401,19921005,,,,,,41.875,2556400,-0.008876,-0.007906
10401,19921006,,,,,,41.5,1580500,-0.008955,0.001582
10401,19921007,,,,,,41.5,1124500,0,-0.00536
10401,19921008,,,,,,41.875,1325700,0.009036,0.007877
10401,19921009,,,,,,41.75,1343100,-0.002985,-0.010083
10401,19921012,,,,,,42.125,1099400,0.008982,0.009071
10401,19921013,,,,,,42.375,824300,0.005935,0.00453
10401,19921014,,,,,,42,1385200,-0.00885,0.000253
10401,19921015,,,,,,42,1030100,0,0.000912
10401,19921016,,,,,,42.125,1830800,0.002976,0.004334
10401,19921019,,,,,,42.5,1314600,0.008902,0.008911
10401,19921020,,,,,,42.125,1770600,-0.008824,0.001843
10401,19921021,,,,,,41,1515200,-0.026706,0.001445
10401,19921022,,,,,,42,1167000,0.02439,-0.001529
10401,19921023,,,,,,43.125,1465700,0.026786,-0.00111
10401,19921026,,,,,,44.25,1454900,0.026087,0.008031
10401,19921027,,,,,,44.125,1119500,-0.002825,0.000672
10401,19921028,,,,,,44.25,800900,0.002833,0.004809
10401,19921029,,,,,,43.875,1117000,-0.008475,0.002814
10401,19921030,,,,,,43.625,854100,-0.005698,-0.003089
10401,19921102,,,,,,44.125,959700,0.011461,0.007902
10401,19921103,,,,,,43.375,1245000,-0.016997,-0.004744
10401,19921104,,,,,,42.75,1174900,-0.014409,-0.004687
10401,19921105,,,,,,44.375,5335900,0.038012,0.004478
10401,19921106,,,,,,44.875,2916900,0.011268,0.000003
10401,19921109,,,,,,44.75,2217700,-0.002786,0.003186
10401,19921110,,,,,,44.375,1582100,-0.00838,0.001501
10401,19921111,,,,,,45.625,1896500,0.028169,0.00849
10401,19921112,,,,,,45.875,1964000,0.005479,0.000909
10401,19921113,,,,,,45.625,1135600,-0.00545,-0.000173
10401,19921116,,,,,,46.625,2260200,0.021918,-0.003263
10401,19921117,,,,,,45.875,1605400,-0.016086,-0.003991
10401,19921118,,,,,,46.875,2054500,0.021798,0.007952
10401,19921119,,,,,,47,1710100,0.002667,0.002513
10401,19921120,,,,,,47.625,3000200,0.013298,0.006691
10401,19921123,,,,,,47.625,1410100,0,-0.002786
10401,19921124,,,,,,47.25,1744200,-0.007874,0.00578
10401,19921125,,,,,,47.75,1349800,0.010582,0.00395
10401,19921127,,,,,,47.25,801500,-0.010471,0.002414
10401,19921130,,,,,,47.125,1706000,-0.002646,0.003566
10401,19921201,,,,,,47.25,1114300,0.002653,-0.000414
10401,19921202,,,,,,47.5,1042600,0.005291,-0.001786
10401,19921203,,,,,,47.25,880300,-0.005263,0.000825
10401,19921204,,,,,,47.25,937700,0,0.005063
10401,19921207,,,,,,47.5,1246200,0.005291,0.006344
10401,19921208,,,,,,48.25,2758200,0.015789,0.003187
10401,19921209,,,,,,48.875,2589000,0.012953,-0.002865
10401,19921210,,,,,,48.5,2035500,-0.007673,-0.002946
10401,19921211,,,,,,48.625,1246700,0.002577,-0.001572
10401,19921214,,,,,,48.375,1606500,-0.005141,-0.001608
10401,19921215,,,,,,47.875,1657100,-0.010336,-0.001859
10401,19921216,,,,,,48.125,1601500,0.005222,-0.003274
10401,19921217,,,,,,49,2054800,0.018182,0.008798
10401,19921218,,,,,,49.625,4956000,0.012755,0.010609
10401,19921221,,,,,,50.125,2530700,0.010076,-0.000687
10401,19921222,,,,,,50.375,1813600,0.004988,-0.000408
10401,19921223,,,,,,51.625,2064700,0.024814,-0.001197
10401,19921224,19921216,19930201,19921231,1232,0.33,52.75,1809100,0.028184,0.002033
10401,19921228,,,,,,51.875,2036600,-0.016588,-0.000755
10401,19921229,,,,,,52.25,2801100,0.007229,-0.000267
10401,19921230,,,,,,52,1193400,-0.004785,0.002177
10401,19921231,,,,,,51,885300,-0.019231,-0.001406
10401,19930104,,,,,,50.75,1858900,-0.004902,-0.002615
10401,19930105,,,,,,51.375,1754400,0.012315,-0.001476
10401,19930106,,,,,,52,1647900,0.012165,0.001454
10401,19930107,,,,,,51.75,1841800,-0.004808,-0.00737
10401,19930108,,,,,,51.625,2102600,-0.002415,-0.003886
10401,19930111,,,,,,51.5,892500,-0.002421,0.004118
10401,19930112,,,,,,51.625,1358600,0.002427,0.000159
10401,19930113,,,,,,51.5,1756400,-0.002421,0.004878
10401,19930114,,,,,,52.75,2148900,0.024272,0.007283
10401,19930115,,,,,,53.25,3329600,0.009479,0.003704
10401,19930118,,,,,,54.25,1446300,0.018779,0.000169
10401,19930119,,,,,,54.25,2051100,0,-0.002323
10401,19930120,,,,,,53.875,3285000,-0.006912,-0.002284
10401,19930121,,,,,,55.125,2036200,0.023202,0.004059
10401,19930122,,,,,,53.875,3015100,-0.022676,0.002734
10401,19930125,,,,,,52.25,3116000,-0.030162,0.007558
10401,19930126,,,,,,52.5,2198900,0.004785,0.000705
10401,19930127,,,,,,53.25,1760300,0.014286,-0.005279
10401,19930128,,,,,,53.125,2036100,-0.002347,0.000014
10401,19930129,,,,,,52.875,2029400,-0.004706,0.001103
10401,19930201,,,,,,54,1553300,0.021277,0.00821
10401,19930202,,,,,,53.625,1317300,-0.006944,0.001565
10401,19930203,,,,,,54.125,2360500,0.009324,0.009288
10401,19930204,,,,,,53.75,1398600,-0.006928,0.00563
10401,19930205,,,,,,53.5,1711900,-0.004651,-0.002801
10401,19930208,,,,,,53.875,1040000,0.007009,-0.001772
10401,19930209,,,,,,53.625,1040400,-0.00464,-0.006301
10401,19930210,,,,,,53.875,933700,0.004662,0.002269
10401,19930211,,,,,,53.875,1207500,0,0.002945
10401,19930212,,,,,,54,828800,0.00232,-0.005654
10401,19930216,,,,,,52.625,2650700,-0.025463,-0.025861
10401,19930217,,,,,,52.25,1972500,-0.007126,-0.003966
10401,19930218,,,,,,52.625,2055900,0.007177,-0.001383
10401,19930219,,,,,,53.75,2340200,0.021378,0.004327
10401,19930222,,,,,,54.375,2014300,0.011628,-0.001215
10401,19930223,,,,,,54.5,2058200,0.002299,-0.000278
10401,19930224,,,,,,56.25,2962800,0.03211,0.013808
10401,19930225,,,,,,56.25,1893000,0,0.004025
10401,19930226,,,,,,55.875,1692700,-0.006667,0.003159
10401,19930301,,,,,,55.625,1435100,-0.004474,-0.001302
10401,19930302,,,,,,56,1608600,0.006742,0.011548
10401,19930303,,,,,,57.375,1951000,0.024554,0.004878
10401,19930304,,,,,,57.25,2606300,-0.002179,-0.00363
10401,19930305,,,,,,56.5,1545000,-0.0131,-0.001313
10401,19930308,,,,,,58.75,2723900,0.039823,0.015258
10401,19930309,,,,,,58.625,2009600,-0.002128,0.000977
10401,19930310,,,,,,58.125,1395300,-0.008529,0.004807
10401,19930311,,,,,,57.5,1640600,-0.010753,-0.003393
10401,19930312,,,,,,57.125,1566900,-0.006522,-0.007092
10401,19930315,,,,,,58.125,1311400,0.017505,0.00322
10401,19930316,,,,,,57.875,1109100,-0.004301,-0.000366
10401,19930317,,,,,,57.25,994300,-0.010799,-0.006793
10401,19930318,,,,,,58.5,1349300,0.021834,0.006452
10401,19930319,,,,,,58.5,2939000,0,-0.004361
10401,19930322,,,,,,57,2058900,-0.025641,-0.004087
10401,19930323,,,,,,57.125,1541100,0.002193,-0.00055
10401,19930324,,,,,,57.375,1617600,0.004376,-0.001474
10401,19930325,19930317,19930501,19930331,1232,0.33,57.625,1267900,0.010109,0.006459
10401,19930326,,,,,,56.75,1131000,-0.015184,-0.003674
10401,19930329,,,,,,57,1055100,0.004405,0.004251
10401,19930330,,,,,,57.375,1021400,0.006579,0.003776
10401,19930331,,,,,,56.75,1423300,-0.010893,0.001576
10401,19930401,,,,,,57,1161900,0.004405,-0.003257
10401,19930402,,,,,,56.625,1783600,-0.006579,-0.019036
10401,19930405,,,,,,56.125,1804800,-0.00883,0.001157
10401,19930406,,,,,,57.375,2106500,0.022272,-0.004066
10401,19930407,,,,,,58,1807700,0.010893,0.003148
10401,19930408,,,,,,58.75,1278300,0.012931,-0.002071
10401,19930412,,,,,,59.875,1486300,0.019149,0.012213
10401,19930413,,,,,,59.25,1595800,-0.010438,0.003381
10401,19930414,,,,,,58.75,988300,-0.008439,-0.000281
10401,19930415,,,,,,59.75,1656900,0.017021,-0.001545
10401,19930416,,,,,,60,2520200,0.004184,0.000319
10401,19930419,,,,,,59.625,1407100,-0.00625,-0.003324
10401,19930420,,,,,,57.875,2749300,-0.02935,-0.004922
10401,19930421,,,,,,57.375,2215800,-0.008639,-0.001578
10401,19930422,,,,,,57.125,2038300,-0.004357,-0.006802
10401,19930423,,,,,,56.125,1630700,-0.017505,-0.005138
10401,19930426,,,,,,56,1631700,-0.002227,-0.009565
10401,19930427,,,,,,57,1616500,0.017857,0.008341
10401,19930428,,,,,,56.875,1131400,-0.002193,0.001648
10401,19930429,,,,,,56.125,1433600,-0.013187,0.002206
10401,19930430,,,,,,55.875,1345100,-0.004454,0.003898
10401,19930503,,,,,,56.75,1445800,0.01566,0.00528
10401,19930504,,,,,,57,1305300,0.004405,0.005628
10401,19930505,,,,,,57.25,1499700,0.004386,0.003117
10401,19930506,,,,,,57,981000,-0.004367,-0.002661
10401,19930507,,,,,,56.375,841400,-0.010965,-0.001224
10401,19930510,,,,,,56,1372200,-0.006652,0.001909
10401,19930511,,,,,,56.125,1460200,0.002232,0.003054
10401,19930512,,,,,,55.625,1375100,-0.008909,0.000346
10401,19930513,,,,,,53.875,2906800,-0.031461,-0.010594
10401,19930514,,,,,,54.875,2146800,0.018561,-0.000201
10401,19930517,,,,,,55.375,1249000,0.009112,0.001101
10401,19930518,,,,,,57.5,2856000,0.038375,0.000828
10401,19930519,,,,,,60.25,4260200,0.047826,0.013576
10401,19930520,,,,,,60,3070900,-0.004149,0.006614
10401,19930521,,,,,,59.125,3660900,-0.014583,-0.00749
10401,19930524,,,,,,60.5,2158700,0.023256,0.002864
10401,19930525,,,,,,62,3674300,0.024793,0.002933
10401,19930526,,,,,,62,2798700,0,0.00968
10401,19930527,,,,,,61.625,2318700,-0.006048,-0.001434
10401,19930528,,,,,,61.5,1499300,-0.002028,-0.003797
10401,19930601,,,,,,62,1420300,0.00813,0.007014
10401,19930602,,,,,,62,1874700,0,0.000655
10401,19930603,,,,,,61.5,1819400,-0.008065,-0.001821
10401,19930604,,,,,,61.75,956000,0.004065,-0.005294
10401,19930607,,,,,,62.125,1675900,0.006073,-0.006375
10401,19930608,,,,,,61.875,1321200,-0.004024,-0.007302
10401,19930609,,,,,,61.5,1116700,-0.006061,0.002752
10401,19930610,,,,,,61.5,1184400,0,-0.000952
10401,19930611,,,,,,62.125,1424800,0.010163,0.003408
10401,19930614,,,,,,63.125,1160300,0.016097,0.001398
10401,19930615,,,,,,63.25,1781800,0.00198,-0.001233
10401,19930616,,,,,,62.125,3200100,-0.017787,0.001551
10401,19930617,,,,,,62.375,1792800,0.004024,0.002253
10401,19930618,,,,,,61.25,3580100,-0.018036,-0.00859
10401,19930621,,,,,,61.5,1331600,0.004082,0.00379
10401,19930622,,,,,,61.875,1401600,0.006098,-0.000727
10401,19930623,,,,,,62.25,1977500,0.006061,-0.004067
10401,19930624,19930616,19930802,19930630,1232,0.33,62.25,1714300,0.005301,0.006704
10401,19930625,,,,,,62.25,890400,0,0.003476
10401,19930628,,,,,,62.625,1085700,0.006024,0.009658
10401,19930629,,,,,,62.75,1513300,0.001996,-0.001965
10401,19930630,,,,,,63,1308300,0.003984,0.001342
10401,19930701,,,,,,62.75,1456600,-0.003968,-0.001565
10401,19930702,,,,,,62.25,1197600,-0.007968,-0.004339
10401,19930706,,,,,,61.25,1080700,-0.016064,-0.007339
10401,19930707,,,,,,61.5,1218500,0.004082,0.001197
10401,19930708,,,,,,62,1277400,0.00813,0.009441
10401,19930709,,,,,,61.875,805300,-0.002016,0.000738
10401,19930712,,,,,,62.625,1155500,0.012121,0.001868
10401,19930713,,,,,,62.25,1466000,-0.005988,-0.000401
10401,19930714,,,,,,62.625,1565900,0.006024,0.003847
10401,19930715,,,,,,64,2392800,0.021956,-0.001977
10401,19930716,,,,,,63.125,2806800,-0.013672,-0.006795
10401,19930719,,,,,,64.25,1370800,0.017822,-0.00134
10401,19930720,,,,,,64.625,1870800,0.005837,0.002477
10401,19930721,,,,,,64.75,1042100,0.001934,-0.000773
10401,19930722,,,,,,63.875,1202500,-0.013514,-0.005532
10401,19930723,,,,,,63.5,1644800,-0.005871,0.004527
10401,19930726,,,,,,64.625,1246900,0.017717,0.005441
10401,19930727,,,,,,64.25,1100800,-0.005803,-0.001905
10401,19930728,,,,,,64,730200,-0.003891,-0.000385
10401,19930729,,,,,,64.25,998400,0.003906,0.005474
10401,19930730,,,,,,63.375,991600,-0.013619,-0.003444
10401,19930802,,,,,,63.75,1319500,0.005917,0.004145
10401,19930803,,,,,,63.25,956900,-0.007843,-0.000173
10401,19930804,,,,,,62.875,833100,-0.005929,0.000112
10401,19930805,,,,,,63,873700,0.001988,-0.001034
10401,19930806,,,,,,62.5,737900,-0.007937,0.001617
10401,19930809,,,,,,63,1471000,0.008,0.004838
10401,19930810,,,,,,63.375,919600,0.005952,-0.001235
10401,19930811,,,,,,63.25,870600,-0.001972,0.001395
10401,19930812,,,,,,62.5,1630300,-0.011858,-0.002905
10401,19930813,,,,,,62.375,1240500,-0.002,0.00183
10401,19930816,,,,,,60.75,3788800,-0.026052,0.005155
10401,19930817,,,,,,60.875,3547800,0.002058,0.003123
10401,19930818,,,,,,59.625,3719600,-0.020534,0.005704
10401,19930819,,,,,,58.25,6163601,-0.023061,0.000398
10401,19930820,,,,,,58.625,4497700,0.006438,0.000162
10401,19930823,,,,,,58,2204000,-0.010661,-0.001097
10401,19930824,,,,,,59.375,2753000,0.023707,0.008785
10401,19930825,,,,,,60.375,3166700,0.016842,0.000602
10401,19930826,,,,,,60.75,2213900,0.006211,0.000619
10401,19930827,,,,,,62.75,3273800,0.032922,-0.000539
10401,19930830,,,,,,62.5,1551200,-0.003984,0.003004
10401,19930831,,,,,,62.875,1520300,0.006,0.004468
10401,19930901,,,,,,63.125,1910700,0.003976,0.00043
10401,19930902,,,,,,62.875,1287500,-0.00396,-0.001749
10401,19930903,,,,,,62.625,992400,-0.003976,0.000639
10401,19930907,,,,,,61.75,1543000,-0.013972,-0.007682
10401,19930908,,,,,,61.75,1916300,0,-0.006688
10401,19930909,,,,,,61,1215500,-0.012146,0.003959
10401,19930910,,,,,,60.625,1899800,-0.006148,0.008275
10401,19930913,,,,,,60.5,1550200,-0.002062,-0.000125
10401,19930914,,,,,,60.25,1080200,-0.004132,-0.005207
10401,19930915,,,,,,60,2922600,-0.004149,0.003547
10401,19930916,,,,,,58.875,2525900,-0.01875,-0.002251
10401,19930917,,,,,,59.25,5455901,0.006369,-0.000802
10401,19930920,,,,,,58.875,1760000,-0.006329,-0.005545
10401,19930921,,,,,,58.5,2199500,-0.006369,-0.005785
10401,19930922,,,,,,58.75,2863700,0.004274,0.008295
10401,19930923,,,,,,59.5,1476000,0.012766,0.00465
10401,19930924,19930920,19931101,19930930,1232,0.33,59.375,1073700,0.003445,0.000869
10401,19930927,,,,,,60.125,2211600,0.012632,0.007651
10401,19930928,,,,,,59.5,1329600,-0.010395,0.000735
10401,19930929,,,,,,59.25,1184400,-0.004202,-0.001655
10401,19930930,,,,,,58.875,858800,-0.006329,-0.000756
10401,19931001,,,,,,59,981800,0.002123,0.003285
10401,19931004,,,,,,58.625,1434700,-0.006356,0.000755
10401,19931005,,,,,,57.875,2206800,-0.012793,-0.000281
10401,19931006,,,,,,57.875,1954500,0,0.000006
10401,19931007,,,,,,57.75,1508200,-0.00216,-0.002885
10401,19931008,,,,,,57.75,1682500,0,0.001709
10401,19931011,,,,,,57.625,1101800,-0.002165,0.002123
10401,19931012,,,,,,57.75,2298700,0.002169,0.002522
10401,19931013,,,,,,57.75,1957600,0,0.002099
10401,19931014,,,,,,60.75,5534301,0.051948,0.008783
10401,19931015,,,,,,60.25,2979500,-0.00823,0.004811
10401,19931018,,,,,,59.125,2169600,-0.018672,-0.002638
10401,19931019,,,,,,59.75,1993600,0.010571,-0.007646
10401,19931020,,,,,,60,1487600,0.004184,-0.000962
10401,19931021,,,,,,58.75,1974300,-0.020833,-0.000598
10401,19931022,,,,,,57.75,2679400,-0.017021,-0.002273
10401,19931025,,,,,,58,2031500,0.004329,0.000246
10401,19931026,,,,,,58,1234600,0,-0.001302
10401,19931027,,,,,,57.875,1123700,-0.002155,0.002388
10401,19931028,,,,,,57.75,2134000,-0.00216,0.005229
10401,19931029,,,,,,57.5,1824400,-0.004329,0.002566
10401,19931101,,,,,,58,1280500,0.008696,0.002771
10401,19931102,,,,,,57.5,1697600,-0.008621,-0.000753
10401,19931103,,,,,,56.875,2483400,-0.01087,-0.011894
10401,19931104,,,,,,55.625,2023000,-0.021978,-0.013024
10401,19931105,,,,,,56.125,2154900,0.008989,0.004101
10401,19931108,,,,,,55.875,1561100,-0.004454,0.002856
10401,19931109,,,,,,55.875,1986900,0,0.001959
10401,19931110,,,,,,55.375,3046500,-0.008949,0.006414
10401,19931111,,,,,,56.75,3947100,0.024831,-0.000667
10401,19931112,,,,,,57.375,2323900,0.011013,0.004444
10401,19931115,,,,,,56.75,1892100,-0.010893,-0.004235
10401,19931116,,,,,,56.875,2014500,0.002203,0.003557
10401,19931117,,,,,,56.75,1639500,-0.002198,-0.005253
10401,19931118,,,,,,56,2170200,-0.013216,-0.003911
10401,19931119,,,,,,56.25,3210600,0.004464,-0.002876
10401,19931122,,,,,,55.875,1744600,-0.006667,-0.010593
10401,19931123,,,,,,55.875,1164200,0,0.005315
10401,19931124,,,,,,55.375,1573900,-0.008949,0.004807
10401,19931126,,,,,,55.875,487100,0.009029,0.002375
10401,19931129,,,,,,54.875,2119000,-0.017897,-0.002142
10401,19931130,,,,,,54.625,2972300,-0.004556,-0.00065
10401,19931201,,,,,,54.25,2899500,-0.006865,0.003473
10401,19931202,,,,,,54.5,2094000,0.004608,0.002413
10401,19931203,,,,,,54.5,1862200,0,0.004064
10401,19931206,,,,,,55.125,1912600,0.011468,0.002907
10401,19931207,,,,,,55.25,1966400,0.002268,0.000603
10401,19931208,,,,,,55.375,1480300,0.002262,-0.000171
10401,19931209,,,,,,54.875,1223000,-0.009029,-0.004129
10401,19931210,,,,,,54.75,1322600,-0.002278,-0.000557
10401,19931213,,,,,,54.75,1408900,0,0.001852
10401,19931214,,,,,,54.625,1526500,-0.002283,-0.006266
10401,19931215,,,,,,55,2103700,0.006865,-0.001981
10401,19931216,,,,,,55,1698600,0,0.002344
10401,19931217,,,,,,54.625,3274300,-0.006818,0.006307
10401,19931220,,,,,,54.625,1451400,0,-0.000624
10401,19931221,,,,,,54.625,1691500,0,-0.002439
10401,19931222,,,,,,54.25,1826500,-0.006865,0.003131
10401,19931223,,,,,,54.375,2329200,0.002304,0.001719
10401,19931227,19931215,19940201,19931231,1232,0.33,54.5,1045600,0.008368,0.005825
10401,19931228,,,,,,54,1671000,-0.009174,0.002456
10401,19931229,,,,,,53.25,1970800,-0.013889,0.001305
10401,19931230,,,,,,52.625,2784300,-0.011737,-0.002106
10401,19931231,,,,,,52.5,2926600,-0.002375,-0.00056
10401,19940103,,,,,,52.625,2326200,0.002381,-0.003738
10401,19940104,,,,,,52,3143100,-0.011876,0.002817
10401,19940105,,,,,,52.625,4906001,0.012019,0.002375
10401,19940106,,,,,,53.75,4073900,0.021378,-0.000598
10401,19940107,,,,,,54.625,3009900,0.016279,0.004656
10401,19940110,,,,,,55,2759400,0.006865,0.008585
10401,19940111,,,,,,54.875,2305600,-0.002273,-0.001424
10401,19940112,,,,,,54.125,2403900,-0.013667,0.000366
10401,19940113,,,,,,54.125,1602400,0,-0.001463
10401,19940114,,,,,,54.5,1855900,0.006928,0.004686
10401,19940117,,,,,,54.875,1902800,0.006881,-0.00183
10401,19940118,,,,,,55,2279700,0.002278,0.0014
10401,19940119,,,,,,55.75,2313100,0.013636,-0.000383
10401,19940120,,,,,,56.25,2265200,0.008969,0.001709
10401,19940121,,,,,,56,2739100,-0.004444,-0.000625
10401,19940124,,,,,,55.5,1690100,-0.008929,-0.004407
10401,19940125,,,,,,55.25,1333000,-0.004505,-0.002541
10401,19940126,,,,,,56,1279300,0.013575,0.004019
10401,19940127,,,,,,56.75,2074400,0.013393,0.007318
10401,19940128,,,,,,56.625,1705500,-0.002203,0.004216
10401,19940131,,,,,,56.75,1815500,0.002208,0.00603
10401,19940201,,,,,,56.25,1275700,-0.008811,-0.002319
10401,19940202,,,,,,56.625,1403500,0.006667,0.004276
10401,19940203,,,,,,55.75,1491300,-0.015453,-0.002053
10401,19940204,,,,,,54.875,2210700,-0.015695,-0.022832
10401,19940207,,,,,,54.5,2377300,-0.006834,0.003101
10401,19940208,,,,,,54.5,1922300,0,0.000813
10401,19940209,,,,,,54,1447000,-0.009174,0.004321
10401,19940210,,,,,,54,2165900,0,-0.006432
10401,19940211,,,,,,54.5,1322100,0.009259,0.000111
10401,19940214,,,,,,54.375,1138500,-0.002294,0.00097
10401,19940215,,,,,,54.75,1619800,0.006897,0.004594
10401,19940216,,,,,,54.625,1126100,-0.002283,0.000802
10401,19940217,,,,,,54.25,1727400,-0.006865,-0.004293
10401,19940218,,,,,,53.5,2253000,-0.013825,-0.004819
10401,19940222,,,,,,53.5,1488200,0,0.005963
10401,19940223,,,,,,53,1284300,-0.009346,-0.00144
10401,19940224,,,,,,52.375,2402200,-0.011792,-0.012428
10401,19940225,,,,,,52.75,1575400,0.00716,0.003666
10401,19940228,,,,,,52.5,1439100,-0.004739,0.004301
10401,19940301,,,,,,52.25,2423500,-0.004762,-0.005285
10401,19940302,,,,,,51.75,3504200,-0.009569,-0.001408
10401,19940303,,,,,,51.25,2417400,-0.009662,-0.00202
10401,19940304,,,,,,51.375,2730400,0.002439,0.004599
10401,19940307,,,,,,51.625,1951400,0.004866,0.005603
10401,19940308,,,,,,50.875,2714100,-0.014528,-0.002198
10401,19940309,,,,,,51.125,2329700,0.004914,0.001747
10401,19940310,,,,,,51.125,2065000,0,-0.005796
10401,19940311,,,,,,50.875,2388100,-0.00489,0.004105
10401,19940314,,,,,,51.25,2778000,0.007371,0.002915
10401,19940315,,,,,,52.375,2936900,0.021951,0.000431
10401,19940316,,,,,,52.75,2557900,0.00716,0.005495
10401,19940317,,,,,,53.5,2714300,0.014218,0.00311
10401,19940318,,,,,,53.5,5866701,0,0.000596
10401,19940321,,,,,,53.625,1558200,0.002336,-0.005101
10401,19940322,,,,,,53.5,1590200,-0.002331,0.000759
10401,19940323,,,,,,53.375,1542500,-0.002336,0.000634
10401,19940324,,,,,,53,2311800,-0.007026,-0.009548
