,Constant,LogSize_-1,LogB/M_-1,"Return_-2,-12",Adjusted R2,No. of Firms
2001-11-30,0.01830149210314983,0.009516224495686985,0.010285033455236252,-0.04435420189077769,0.028740736641226006,4826.0
2001-10-31,0.08492268270058767,-0.005658107105185773,-0.023928987344660667,-0.0509193632091332,0.018394588551195246,4894.0
2001-09-30,-0.07644638295878789,-0.007805884206100573,0.008713276621706957,0.0915346671604576,0.06848769256540344,5039.0
2001-08-31,0.027370522215542224,-0.0035232656028933457,0.038709538077818635,0.007080569583496274,0.0006863342678363749,5140.0
2001-07-31,0.015494356365115354,-0.0042709424753660016,0.01941162819256456,0.05842766003451419,0.047032055630221836,5102.0
2001-06-30,0.024504806350813705,-0.0007964059840369528,0.006568935859829854,0.020316607286438863,0.0036373898751992373,5294.0
2001-05-31,0.14465897884202294,-0.014243332799090038,0.005671390492811892,0.005875698490446713,0.03050406989449017,5150.0
2001-04-30,0.018097558255182646,0.008740288916062416,-0.01759173373882135,-0.061083694786375896,0.03299623056740919,5066.0
2001-03-31,-0.01397979993528299,-0.004227934034186322,0.024171435059161056,0.07766333887834642,0.06337294193564158,4842.0
2001-02-28,-0.015712821586396877,0.0009574060704268639,0.05585968680716595,0.06961849835524987,0.11206761147502986,4746.0
2001-01-31,0.35319628522893015,-0.03817442276574841,-0.013672017028404265,-0.17700406460241278,0.17855829656113953,4832.0
2000-12-31,-0.15360235349340973,0.03252029403167174,0.03023510589082343,0.049427095730036875,0.1102445985385665,5029.0
2000-11-30,-0.167736310480894,0.01937399233238934,0.03817648063134266,-0.002361780188927558,0.0477592075897697,5034.0
2000-10-31,-0.11771239285629438,0.015214643316114064,0.015945441087745482,-0.006008508794631964,0.02720596455162405,5035.0
2000-09-30,-0.04205364690975209,0.004832730791201751,0.017124545035071676,0.007786827772860529,0.005875185935039995,5277.0
2000-08-31,0.04855482297815096,0.0009740592102158739,-0.005553021584347621,0.042409550496711045,0.018573618007766024,5245.0
2000-07-31,-0.036341424962094325,0.009735666627360763,0.03935339775238282,-0.0072653280564916115,0.04647663148440484,5306.0
2000-06-30,0.10283728670713786,-0.013495961624860428,-0.019882790548233626,0.08331608103068708,0.07975847969928473,5388.0
2000-05-31,-0.09941882559075493,0.015318475904430744,0.025142084680511958,-0.023356170304012745,0.04934856898521378,5252.0
2000-04-30,-0.13795978558317729,0.022877260242101564,0.055380105023574475,-0.01949722334726935,0.1060186224158366,5149.0
2000-03-31,-0.050101430962044176,0.018274998379640424,0.03388047851824365,-0.007117620300293403,0.035135155317741584,5014.0
2000-02-29,0.3424600736098876,-0.058177446382775534,-0.11069668763482829,0.09344337388830869,0.08751107299847405,5122.0
2000-01-31,0.2684625608933212,-0.045588345511545274,-0.03281301448682147,0.014812021849659253,0.10648540504545012,5156.0
1999-12-31,0.10978215548167156,-0.01441194636654117,-0.05749281543689252,0.04393793075392574,0.03855595637774634,5363.0
1999-11-30,0.1900179476442418,-0.02748085384328495,-0.0421075252176389,0.039589106312108095,0.03764865730515077,5377.0
1999-10-31,-0.03469836347022393,0.003165428833035771,-0.008002727843047314,0.024458789545839545,0.01409304494208019,5368.0
1999-09-30,-0.012519032717604203,-0.0037993361366082043,-0.013787178509902557,0.025965722771171894,0.01455553371733731,5539.0
1999-08-31,-0.029729971945129052,0.0003800553499377176,0.0055474515694397715,0.02563072867660321,0.004974149801673655,5639.0
1999-07-31,0.07450104915726975,-0.013592691033359737,-0.0066468795310371045,0.011639000693433507,0.018695660645113854,5674.0
1999-06-30,0.03499790157333429,0.002759038714803514,0.0087416952920345,0.028194066400870535,0.005071739024718469,5812.0
1999-05-31,0.07753597333934137,-0.007645227803808251,0.010758564476837207,-0.009582452773014035,0.017366627271807267,5818.0
1999-04-30,0.07638865608664483,0.0034340447437255905,0.015436386755188703,-0.025232960168546547,0.004618743552668114,5872.0
1999-03-31,-0.061725116513606716,0.010147761243297705,0.006028574447863059,-0.0024792811756548867,0.008666166418801247,5467.0
1999-02-28,-0.007823657456477876,-0.0052850822554502885,0.014747658115554141,0.013007481755898708,0.010614416952107741,5473.0
1999-01-31,0.1791237225602411,-0.02663260089486202,-0.012342729154277228,-0.020429992748002068,0.05305040474654843,5506.0
1998-12-31,0.014105728320495517,0.0013736731860680453,-0.013093297426356688,0.05728117361813458,0.01531295898496765,5623.0
1998-11-30,0.10987219554731166,-0.00987170272453553,-0.01326359538615962,-0.0005414781168980025,0.0040501008850145626,5614.0
1998-10-31,-0.049295951559984855,0.015354866580615916,0.0024477675427401345,-0.0425067419107288,0.026322653626854375,5623.0
1998-09-30,0.0011803709424132846,0.008461164833691389,-0.0010339328668427577,0.009083492232651025,0.00801834375128141,5913.0
1998-08-31,-0.1931852521083741,0.004323310513563849,0.03400072402820984,0.035106099234660265,0.030707034967383362,5920.0
1998-07-31,-0.04292447220362374,-0.001866728999339045,0.01445091085445527,0.03503138612288695,0.010400648907606613,5933.0
1998-06-30,-0.08835709803039421,0.00893528494130512,0.0027454828060829127,0.04599740204518889,0.04745730045380925,6103.0
1998-05-31,-0.009690058661274429,-0.004297388311794712,0.015729154919949136,0.01935777492773226,0.004701295515363024,6104.0
1998-04-30,0.06856138117953882,-0.007917208430640692,0.002532113316560151,-0.0018662245330205616,0.00840627508720071,6188.0
1998-03-31,0.05798273739896479,-0.0022125270189518255,0.004094367002500119,0.02196277815604411,0.0038813007275103617,5530.0
1998-02-28,0.04553945523758401,0.004884748829495174,0.008341870582191152,-0.0031585161432159488,0.0036352085599902217,5539.0
1998-01-31,0.06570488763559805,-0.00887883786970595,0.005116104893319342,-0.03188769372294285,0.029797617496965745,5554.0
1997-12-31,-0.11346758629606091,0.018094906474988515,0.022520366374279593,0.06275886940255618,0.08698449711161838,5699.0
1997-11-30,-0.05230137653532925,0.006434769799472784,0.009425190953617697,0.034555834203944674,0.029412373648507906,5689.0
1997-10-31,0.04533672538399654,-0.011502785080804762,0.009854562781391797,0.006656209953310039,0.02735975991575923,5715.0
1997-09-30,0.11765381683592438,-0.007053240637049819,0.0010026621237950823,0.012843721606346207,0.005923019494376791,5892.0
1997-08-31,0.09686134915200653,-0.014379579706767547,-0.0082779980723254,0.005704224158524214,0.03147446174893653,5918.0
1997-07-31,0.035129488657548176,0.003895600544493327,0.007697593282856516,0.0355344988764528,0.010834867586838826,5909.0
1997-06-30,0.05307649552534775,-1.3697417132933515e-05,0.011817831237278486,0.035896372206677074,0.011693639245179632,5996.0
1997-05-31,0.05859357673599592,0.005330041193837281,-0.005809886062776905,-0.03266222040329496,0.009072306052520518,6056.0
1997-04-30,-0.06412234056799875,0.010709959444986244,0.016630498598225865,0.02841362319382518,0.03168895220381862,6062.0
1997-03-31,-0.032437146915987376,0.0009522274911552514,0.024019602805344493,0.029954892888471633,0.023019152130092757,5528.0
1997-02-28,0.007481320859846775,0.0023853940621483584,0.03279389743459301,0.0034935196796430272,0.033337455745453326,5520.0
1997-01-31,0.12724096864954626,-0.0137629870591589,-0.006134532505039099,-0.02510956771854151,0.030930218203941928,5532.0
1996-12-31,-0.018744979587803755,0.004584337504765337,0.011371375777956086,0.03728292265332292,0.017204361065529694,5605.0
1996-11-30,-0.01264242666014065,0.011149188003724953,0.016827971370728292,-0.0017986905614626244,0.025713267586433775,5618.0
1996-10-31,-0.03348016873283749,0.007832933232405399,0.029829296664469516,0.036523973991640375,0.03475928073720047,5648.0
1996-09-30,0.010900741548368915,0.0033621986205568284,0.0015849981378686956,0.029921986000240507,0.011033493042466813,5771.0
1996-08-31,0.030509213541554347,0.0016523211645444315,-0.001960989559717005,0.01667030026873116,0.004944345972346609,5742.0
1996-07-31,-0.08342642136707873,0.0072224999706062614,0.035291472572029386,-0.0010138745121191389,0.04507385394066343,5706.0
1996-06-30,-0.009529173641753968,0.0009508494301118623,0.034037672876171335,0.01788450697575812,0.0257037220304156,5792.0
1996-05-31,0.16965883508646265,-0.024118609025918905,-0.023826990138202362,-0.005450590117090873,0.02637695300030285,5842.0
1996-04-30,0.08713648264063521,-0.008112593437947442,-0.0068709513759371175,0.015786567045268016,0.00757269196582433,5856.0
1996-03-31,0.05569405305082024,-0.005021335879308763,0.0019487617473267068,-0.007673443136244229,0.006424897360642223,5191.0
1996-02-29,0.07165162583304396,-0.008374206666816592,-0.006869067936854044,-0.005268911276403518,0.008726434404400352,5181.0
1996-01-31,0.0874101352305598,-0.010365591206831518,-0.0037071121711770676,-0.02552720434109541,0.020538720977401614,5185.0
1995-12-31,-0.007041032934569189,0.002447873913246344,-0.001630356746415684,0.021321078605518764,0.007284449721486452,5281.0
1995-11-30,-0.037556203368927954,0.010143550245386511,-0.0021634288306803416,0.0156096113910347,0.026873059671512878,5304.0
1995-10-31,-0.05311201601543862,0.003290696521755857,0.013753054588148529,0.022060705718359757,0.008772109441511966,5327.0
1995-09-30,0.05044862762418015,-0.006382073478920597,-0.007783115187455722,0.016320486568788824,0.008546710947747838,5440.0
1995-08-31,0.08916999473179618,-0.010548706002038817,0.0016886383160946974,0.007550596484101134,0.011975161596266548,5474.0
1995-07-31,0.06872960136294566,-0.004591653804767176,-0.00585094990548957,0.020919085560806645,0.0043671289432526406,5512.0
1995-06-30,0.08029563998815545,-0.00948099038668328,-0.024417054880064452,0.012198210704642342,0.018696944598484033,5595.0
1995-05-31,0.011990562475150228,0.002505673629307492,0.007691886471159816,0.010070953711758611,0.0019959478454545376,5615.0
1995-04-30,0.03353946945388424,-0.0006574394751906763,0.00997016820403841,0.024677210352172796,0.005808355473452376,5594.0
1995-03-31,0.01578815190675324,0.0006089062068546163,-0.0032504735125606764,0.013254752730100872,0.0014511735756563837,4550.0
1995-02-28,0.025203278083799876,0.00229928483427578,0.004581519773388043,0.012275862687552272,0.0019016944004092151,4534.0
1995-01-31,0.06905628660710203,-0.008575430987249229,0.007075830510472708,-0.04395729387706101,0.03638064731202173,4539.0
1994-12-31,-0.04701751748911928,0.009057174151571833,0.01115769375434795,0.051059401684020664,0.043929663418980525,4589.0
1994-11-30,-0.019027000167190153,-0.0025667326927037905,0.005975999315774876,0.017137858482402343,0.0040810977739742516,4606.0
1994-10-31,0.0023017116363828432,-7.909579642178586e-05,0.000871153862913614,0.03026909134631949,0.006181781525571806,4616.0
1994-09-30,0.0402079115301028,-0.007499771727307042,-0.0005468445047253653,0.017690985083933186,0.015354359499422876,4693.0
1994-08-31,0.02044346087367541,0.005108714925264479,0.010100348940795112,0.006885142301892559,0.004805117467088116,4710.0
1994-07-31,0.005962253441288219,0.003140476147780394,0.004684457797143418,0.012092041660562687,0.003529474284089007,4707.0
1994-06-30,-0.03440554239485137,0.0029507628697135217,0.017723222839218105,0.0028508079008121245,0.009493117952674823,4776.0
1994-05-31,0.00832809023843987,0.00014448945718883012,0.018183600017863847,-0.006341894797142174,0.010331767741348474,4781.0
1994-04-30,-0.0370588920684671,0.007784134365676353,0.018200863609327076,0.024622236911380237,0.029556495616608558,4731.0
1994-03-31,-0.020410855139125827,-0.002086310947003575,0.017544941114606766,-0.0003564872250762526,0.014851189037743406,4275.0
1994-02-28,0.023639882807905892,-0.004442141650885812,0.009064229195052015,-0.002941551298901563,0.008635556677386691,4284.0
1994-01-31,0.09483430987840308,-0.007428797678666892,0.012299520352827196,0.0005889468609226935,0.01534860975923591,4255.0
1993-12-31,-0.021844008482268067,0.007587667639908293,0.004734142825930114,0.026245632122453882,0.011512537838469061,4293.0
1993-11-30,0.011106993695591318,-0.0038602751282813333,0.01226562875701269,-0.003922248006437804,0.0100204036761109,4280.0
1993-10-31,0.08072598613393213,-0.008352633403682013,0.0006622024028448831,-0.0052042302811759165,0.011407520458275311,4295.0
1993-09-30,0.06132715747073156,-0.00835529723412973,0.00034324597225630395,0.021247268722304716,0.009814365177959528,4334.0
1993-08-31,0.020309384538195314,0.0027225171489963806,-0.0001140588473231019,0.01846603086016895,0.004556082325327004,4370.0
1993-07-31,0.03439092696393521,-0.0029312166220888326,0.018543757793083773,0.018612014344918375,0.013507996339855,4374.0
1993-06-30,0.0452047428646972,-0.006928806592186325,0.005816225439032257,0.031548413560518095,0.010815775335778932,4414.0
1993-05-31,0.07592390623796558,-0.0064082998885169945,-0.002224776628966135,-0.0012257841856305207,0.0050027173025924965,4414.0
1993-04-30,0.0012576584114970333,-0.002359585698631006,0.014617878421367497,0.021017619584595443,0.010016265078225062,4392.0
1993-03-31,0.034043124670686965,-0.00013320659431588603,0.008297321516514317,0.021564379491482964,0.004237644019772446,4049.0
1993-02-28,0.009108747346784572,0.0008544108820542268,0.030287218659888114,0.018194310790987787,0.024142688611713647,4049.0
1993-01-31,0.13858875177445285,-0.01697086318230149,0.008561600179756853,0.02887932333222098,0.04132246484506097,4020.0
1992-12-31,0.058752378785223255,-0.004389595226638336,0.012124955527448265,0.03245196165375036,0.014689919442242183,4042.0
1992-11-30,0.1002548851340943,-0.0073900436727130855,-0.0036234558877117394,0.0054241135899720195,0.0067603662670234765,4058.0
1992-10-31,0.020821617108265123,-0.0016269138895551208,-0.008426091286847714,0.012261836872801076,0.003054538528744599,4067.0
1992-09-30,0.004201785096602625,0.0007945636900594048,-0.000710635556957067,0.0197665922379905,0.0036390196338931258,4101.0
1992-08-31,-0.02543419076465387,0.0008566990149349242,0.004374542398879931,0.0013205247500338863,2.832890565096502e-05,4115.0
1992-07-31,0.010115507108469764,0.0038653249010095494,0.010271696016434252,0.009438722328246954,0.004735318128015753,4110.0
1992-06-30,-0.018003834542287572,-0.0015081194176286448,0.016662779885044318,0.014515807167094242,0.00852372346862118,4142.0
1992-05-31,0.005960095553730018,0.0019843399995024733,0.013431573927830004,9.183742422530314e-05,0.0045893421797919,4133.0
1992-04-30,-0.06538662828959535,0.011114223190135783,0.021938623421869183,-0.003017098819397942,0.037702607789986575,4118.0
1992-03-31,0.021523440139579558,-0.006049471214881029,0.008770482867864755,-0.003805672094692651,0.007747221941574622,3866.0
1992-02-29,0.12180306655860845,-0.013932044959889832,0.014125742582508139,0.004557512667376212,0.023507568374919297,3850.0
1992-01-31,0.2624444704208015,-0.03342106589061085,0.010986406458536763,0.028633570289329665,0.09578551301512306,3798.0
1991-12-31,-0.051997644706959015,0.017363151091961918,-0.0008877490184193343,0.046982366080218115,0.08528464128959856,3821.0
1991-11-30,0.0024576995298422727,-0.006267518920805035,-0.002000730717085413,-0.006693653981438513,0.006155241421908597,3827.0
1991-10-31,0.021184083185738826,-0.0023278525801589517,-0.008899102826850516,0.016840036000402275,0.005056988882184199,3873.0
1991-09-30,0.02012502088358406,-0.005643303274230635,-0.012821215664614336,0.022148894646045206,0.012959257526110046,4005.0
1991-08-31,0.03223181116445301,-0.002904106044820312,-0.011158364689967504,0.019492259175090277,0.0050645363912736885,4027.0
1991-07-31,0.01164478329294706,0.0033947320541827595,0.0011790563030910392,0.03575300883827782,0.011129161824928069,4025.0
1991-06-30,-0.010601929051953961,-0.004603564583717063,0.006008887793884048,-0.0017531669085937807,0.005381278638680209,4083.0
1991-05-31,0.026848287370935045,0.0013440690563214796,0.0033081523064438993,0.024569348854132055,0.00548867179567103,4096.0
1991-04-30,0.05609338777610088,-0.008051756766660628,-0.0005204201899499583,5.274809535955546e-05,0.009446441406025241,4071.0
1991-03-31,0.12960119261169323,-0.01433405710538804,-0.009533020673690383,0.03504446863197033,0.02898558854656863,3808.0
1991-02-28,0.1644854432745371,-0.010891576667301978,-0.0020925810513723756,-0.019965372329274148,0.016805929207091452,3742.0
1991-01-31,0.09545442526494079,-0.0030202963448414865,0.009895318493202871,-0.011786188638938658,0.00488696383805487,3747.0
1990-12-31,-0.041124211144310155,0.012725825762369419,0.00010500367269502011,0.014403117744084416,0.0329229227129717,3774.0
1990-11-30,-0.018168920925646453,0.013697896860684617,-0.007327316760690231,-0.04804190854282184,0.02426557909791638,3815.0
1990-10-31,-0.07920647508699742,0.006968303269123431,5.91181048323822e-05,0.03688824037774243,0.016602926866725487,3893.0
1990-09-30,-0.07932473031119083,-0.00019072683959549103,0.002990973172992698,0.026846703352298617,0.004406452508132319,3962.0
1990-08-31,-0.12906669504981133,0.004313390095307738,0.02072012560234874,0.014018411691007938,0.014666066001120526,4022.0
1990-07-31,-0.028539623416290072,-0.00010006259244264413,0.004870445486595765,0.026244927008248983,0.004639938514560682,4050.0
1990-06-30,0.018538311650407112,-0.0031913936268537354,-0.003696216378881794,0.02622981787101547,0.004783700284625714,4111.0
1990-05-31,0.009133055928187821,0.009043077417164223,-0.014756085808001716,0.013822087100580985,0.02533984177904469,4123.0
1990-04-30,-0.013321389379428577,-0.004836832481100613,-0.008851354874875775,0.014046661781393946,0.007002180748022058,4145.0
1990-03-31,0.03186765789932076,-0.0022117975898183185,-0.011697260915781191,0.010812084171025159,0.0058132731916547,3830.0
1990-02-28,0.009966973873394755,0.00019757832743181111,-0.005239542708400986,0.015656527531083382,0.004178976211989371,3840.0
1990-01-31,-0.02772051670534747,-0.005560492393128009,0.010558099895159753,-0.01930704936662099,0.022245157258782955,3847.0
1989-12-31,-0.040797238296892704,0.007237568388026747,0.00011229617690977189,0.016589634853907506,0.019564787286612595,3898.0
1989-11-30,-0.03504417264593187,0.005986125891615226,-0.005312719733321613,0.011632058336715127,0.013086708636518285,3934.0
1989-10-31,-0.06013438315742321,0.0002545972460212164,-0.01080133723467665,0.002806442224065153,0.0036142425323820726,3973.0
1989-09-30,0.006876501602306998,-0.0024445593976586332,-0.005584553462527623,0.01100413469941388,0.0026074339405993685,4052.0
1989-08-31,0.017113567210861127,0.0009083149487032394,0.0032807389869846963,0.012664142037061345,0.000801054468364093,4087.0
1989-07-31,-0.013336719840569817,0.009749218838515364,-0.003598627402737845,0.027189157990382424,0.035547350444339654,4110.0
1989-06-30,-0.005012477390271072,0.0006767442946353093,0.019052888633923185,0.01369727092820213,0.009775101998334201,4172.0
1989-05-31,0.02379803628113551,0.0010359561711709227,-0.0033356169130866246,0.015401264256281062,0.00194767349077829,4181.0
1989-04-30,0.0071411211100763546,0.004497004000732099,-0.005231418259188095,0.02277002276822699,0.012413290078421069,4200.0
1989-03-31,0.023898359655058144,-0.0011179606484681603,0.0013850961982212378,0.029430005967731078,0.005740653839000576,3760.0
1989-02-28,0.01964058229087727,-0.0032177102138120635,0.000977542331244639,0.003740730325222613,0.0019619935891267426,3771.0
1989-01-31,0.08464116866988473,-0.005176740869455812,0.008149766182252854,0.011323816724252663,0.006595088703769902,3765.0
1988-12-31,0.027209846222304348,-0.0006049442692502359,0.0015520662580375594,0.015657111126779557,0.0017567464126538868,3818.0
1988-11-30,-0.06671928107332396,0.007087364927960271,0.007918657381577167,0.010382935579916958,0.016219530915096647,3826.0
1988-10-31,-0.030081296214108936,0.006020292192470568,0.009854983144254637,0.013144662963327247,0.012926332756557857,3865.0
1988-09-30,0.003934268744344269,0.004339806989295726,0.002057792969858758,0.016262937353781426,0.004924172539365168,3953.0
1988-08-31,-0.019925478664528342,-0.00039930559462227067,0.0070125498987827955,0.0009432743835083401,0.0010740955740747848,3974.0
1988-07-31,0.014730630547858926,-0.0037224096932571317,0.006778546313087024,-0.0018768264520466252,0.005660307363237305,3986.0
1988-06-30,0.03689486850817114,0.004618211040572375,0.006899256600887913,0.004996187941628779,0.004576913137634753,4058.0
1988-05-31,-0.014107257876925216,0.0010993201980871537,0.010748185116317189,0.016394951681861576,0.004708110057266679,4071.0
1988-04-30,0.020288609781924705,-0.001201610120787864,0.0024563393218042483,0.012553491583747557,0.0005770778806317711,4069.0
1988-03-31,0.09408263636610718,-0.011318535091796537,0.004706755453888937,0.027039063186669085,0.026507007187985043,3608.0
1988-02-29,0.05660185580556026,0.0029114193060436654,0.004694796208307952,-0.00922175891688837,0.0013607332675986683,3584.0
1988-01-31,0.1118718319842228,-0.01037072540198509,0.013399985282589373,-0.04868370864670699,0.04025355108184814,3614.0
1987-12-31,-0.029863006366860734,0.017894455993691508,0.00016368320290612007,0.04121499410355811,0.05841010308083738,3693.0
1987-11-30,-0.03963900956480036,-0.0036085092041218425,0.009742679019716082,0.03595907662322605,0.013072212729160815,3694.0
1987-10-31,-0.3150735655575613,0.012374781523049157,0.030865170533078214,-0.017645083792255777,0.061178820593238314,3754.0
1987-09-30,-0.0019347710548364388,-0.002410007781934311,0.002758167022869891,0.015251111979698816,0.0028316075266274776,3838.0
1987-08-31,-0.013600936762564788,0.00740091800926512,0.004231155601725874,0.0007139619020367798,0.01219768946672195,3860.0
1987-07-31,0.05149711988265587,-0.0010648194186307853,0.0166334112000477,0.04711819451922223,0.019754366310707483,3869.0
1987-06-30,0.01828089703367397,0.0037801452753003255,0.010110474826624785,-0.0014202293919308548,0.004689716282630263,3921.0
1987-05-31,0.01439826007568678,-0.0014235194312362369,0.006142182871939278,0.004788132073298808,0.0008442021794091703,3935.0
1987-04-30,-0.0005300933234212335,-0.004495967107831406,0.006622939295798199,0.03253841708916085,0.00972394078273664,3954.0
1987-03-31,0.07797723134337284,-0.009037639853432441,0.012326058729425783,0.02163238252863935,0.01551482777909674,3650.0
1987-02-28,0.09613835854412103,-0.006126524674388287,-0.01662850054326069,-0.02409854558070602,0.013191167371628176,3632.0
1987-01-31,0.10574998788458154,0.0017503657323905985,-0.00308847374368486,-0.012574444620793523,0.00039030090542224727,3628.0
1986-12-31,-0.038245696634675294,0.0031158010506540756,0.016018279666228593,0.008577050318893447,0.009282171457347,3665.0
1986-11-30,-0.019955154602727888,0.004142547040610602,0.0028105835019903414,-0.007355501604466153,0.0033595408018834982,3689.0
1986-10-31,-0.002039725103843029,0.006369694086740872,0.00483115688450593,0.01783900657176713,0.014991126233002028,3708.0
1986-09-30,-0.03884890354904412,-0.001823328246782585,0.018206568648809002,-0.013982148366255262,0.021355209110164086,3790.0
1986-08-31,-0.024499783634246125,0.014914636696898534,0.021196879372010646,-0.006936029598771671,0.05894012584532504,3791.0
1986-07-31,-0.07371426988519676,0.0008302625539320975,0.013821815949546883,0.0023660043342581955,0.004414390435433346,3829.0
1986-06-30,0.007168774663704401,-0.0011666970815161588,0.002811029931896979,0.022155170264558967,0.003521461573818163,3905.0
1986-05-31,0.030301858151927926,0.0006425349631777854,0.0009782670466641054,0.015737957100064454,0.0021745238424701885,3908.0
1986-04-30,0.026768668342128245,-0.005032249827772926,-0.0012342099580695243,0.01955402639833044,0.004988206718054,3960.0
1986-03-31,0.048451989102419546,0.00047263485715210747,0.0066661337283461025,0.025011018146012563,0.0037294039280869606,3563.0
1986-02-28,0.030917059689871566,0.005787313517920175,-0.00110415467579616,0.01686162517806527,0.007668551124367373,3552.0
1986-01-31,0.07961135735245095,-0.012298278273893015,-0.0037381223564459396,0.023231349850096967,0.024584616732567954,3556.0
1985-12-31,-0.000545016194990385,0.006263265905332846,-0.004102579500666019,0.00849868378551423,0.011470148008769665,3605.0
1985-11-30,0.017192214359111894,0.00834900170866765,0.005692617158283899,0.02044576098596741,0.020139437910068336,3614.0
1985-10-31,-0.016304287228843427,0.008448102669945633,0.005308506125918999,0.048656837146731226,0.045730789738819055,3626.0
1985-09-30,-0.06461717364555623,0.003156486283508648,0.01726596568785891,0.024752316883807832,0.0205346552173874,3733.0
1985-08-31,-2.7145861615797886e-05,-0.0013520660767797562,0.004233034239179615,0.009589832072725936,0.00042437535217554334,3743.0
1985-07-31,0.02259735178179176,-0.00014254380593028057,0.006090927165790737,-0.009970098385685676,0.0024807815864793525,3771.0
1985-06-30,-0.02464622438480727,0.00545912291948142,0.006763487446574746,0.03844302550059166,0.032768434998219687,3820.0
1985-05-31,-0.0023965430658763826,0.006746889501123647,0.001745878303535709,0.02773033649185994,0.020480887384113355,3842.0
1985-04-30,-0.017055545497485926,0.0010885119660666255,0.012041996984301927,0.038753642650520365,0.01889564190087878,3860.0
1985-03-31,-0.012153310751174139,0.00013950379603906257,0.00584553216215697,0.03322688396988373,0.007884866280629677,3461.0
1985-02-28,0.10176295759542195,-0.013880206272293685,0.005974713113900502,0.02356013251103441,0.028927875338610187,3457.0
1985-01-31,0.12401230609180372,-0.00375390784650048,-0.005639729994066395,-0.0982706461177548,0.04396661057307627,3456.0
1984-12-31,-0.01910035523279805,0.007111726375780621,0.0043792697933996,0.019083144454179076,0.016111334604001715,3507.0
1984-11-30,-0.06579803196168765,0.009658760572818543,0.020624445914767905,0.031549275220381444,0.04687332803112476,3525.0
1984-10-31,-0.034482510632171864,0.005332091068936572,0.012967357429240578,0.059526623900212294,0.041408431626574815,3546.0
1984-09-30,0.015846031060872283,-0.0008803945383473725,0.0220207284703894,0.03899062839242325,0.024192589192946312,3601.0
1984-08-31,0.04655314803930201,0.011836670894480254,-0.003704082251055064,-0.047257509001964994,0.02370566830876042,3625.0
1984-07-31,-0.05322140906688292,0.004826943319607655,0.01933468243996342,0.04917582930376526,0.04047789657122525,3636.0
1984-06-30,0.0022595117886123847,0.004049442184749025,-0.004685237614773933,0.01781883344724673,0.007513036418028252,3708.0
1984-05-31,-0.02617524463725634,-0.00388825413611203,0.016343309315814777,0.019971331548331233,0.015108555239969679,3735.0
1984-04-30,-0.04105064766077982,0.006102812909467364,0.010061846256688618,0.022564542580162366,0.02097914684609936,3751.0
1984-03-31,0.007640762712590798,0.001263292083070903,0.01759132483972787,0.020310059156480265,0.014903100975787953,3508.0
1984-02-29,-0.0553534334006644,0.0020845906167903565,0.013662304249705402,-0.00748182186433951,0.010786699868860605,3515.0
1984-01-31,0.08222833693038335,-0.013291453407055013,0.026477849744213324,-0.022931590126765808,0.07145717875702118,3506.0
1983-12-31,-0.01905663142514419,0.0022218497846700465,0.019602787689754465,0.010875818464857825,0.01689914833664896,3528.0
1983-11-30,0.004952042958628258,0.0051490333294625336,0.008209517854806772,0.027056028434635667,0.017117408536299172,3490.0
1983-10-31,-0.058540929453539656,0.0058068349023294025,0.026897263453333382,-0.010373946556377956,0.04211106328136904,3421.0
1983-09-30,-0.034586266670806665,0.009269357854277663,0.023088175679142262,0.01866985336670996,0.04321545198013632,3366.0
1983-08-31,-0.046581746558573604,0.009004303727397411,0.013224505676133686,-0.014238911691660496,0.030282664326030773,3205.0
1983-07-31,0.026714765732301273,-0.004903502508610858,0.029816702752062864,-0.006057988515566663,0.04715421561962507,3210.0
1983-06-30,0.06902488202905756,-0.007568197106213867,-0.00754143736740294,0.012582941719161685,0.010373064813046673,3274.0
1983-05-31,0.20790891725610688,-0.025160547342595083,-0.008683648720816565,-0.0234744802872837,0.08460447518391667,3172.0
1983-04-30,0.08938674506134087,-0.005157339637487196,0.004613679646178572,0.02388332345509153,0.009123574639145815,3135.0
1983-03-31,0.07365440481167411,-0.006031636619770232,0.016612523116868144,0.022011206870994133,0.014797994341697263,2895.0
1983-02-28,0.07985326348155856,-0.008752866856380527,0.017726882284513665,0.054249911092179914,0.04959313209677341,2773.0
1983-01-31,0.18051187813735797,-0.022555325502280732,-0.015042084855731318,-0.022473350327615105,0.06023048772899431,2721.0
1982-12-31,0.03352580760108552,-0.003009860548637157,0.004204811656663913,0.0060056114206924124,0.0014166849021877148,2716.0
1982-11-30,0.18393756604929884,-0.021119610880156497,-0.007698388577035477,0.05210052699151964,0.05919332737134919,2270.0
1982-10-31,0.15172939783186132,-0.003903709519259115,-0.01027824999856706,0.012302205376748617,0.0032732986057346647,2262.0
1982-09-30,0.04316820939383791,-0.0019278148890135485,0.006973540275062373,0.0675364711191331,0.03856927194020909,2281.0
1982-08-31,0.0009575594904339544,0.018410661433610073,0.0019345226683784007,-0.058748570767741315,0.0816852903403491,2266.0
1982-07-31,0.018080148393595733,-0.0057724431138883306,0.0034920739899726677,0.042973123958011686,0.017949181831681926,2263.0
1982-06-30,-0.016922339707261747,-0.00047155856226089324,0.012769740946731023,0.07918151180147881,0.05292879971397124,2276.0
1982-05-31,-0.004558074850762712,-0.004353172111082687,0.007356716125384923,0.02751944298179495,0.018169561320404815,2258.0
